"name","dept","area","count","adjustedcount","year"
Guanjun Liu,Tongji University,tcss,2.0,0.5,2020
Guido Caldarelli,Università Ca' Foscari,socnet,1.0,0.2,2017
Gulshan Shrivastava,Sharda University,tcss,1.0,0.16667,2020
Guodong Long,University of Technology Sydney,aaai,2.0,0.4,2016
Guodong Long,University of Technology Sydney,aaai,2.0,0.30952,2018
Guodong Long,University of Technology Sydney,aaai,1.0,0.16667,2019
Guodong Long,University of Technology Sydney,aaai,4.0,0.65238,2020
Guodong Long,University of Technology Sydney,aaai,1.0,0.2,2021
Guodong Long,University of Technology Sydney,emnlp,1.0,0.125,2019
Guodong Long,University of Technology Sydney,emnlp,1.0,0.16667,2020
Guodong Long,University of Technology Sydney,ijcai,4.0,0.64286,2018
Guodong Long,University of Technology Sydney,ijcai,3.0,0.53333,2019
Guodong Long,University of Technology Sydney,ijcai,1.0,0.16667,2020
Guodong Long,University of Technology Sydney,kdd,1.0,0.16667,2020
Guodong Long,University of Technology Sydney,naacl,1.0,0.2,2019
Guodong Long,University of Technology Sydney,nips,1.0,0.2,2019
Guodong Long,University of Technology Sydney,nips,1.0,0.16667,2020
Guodong Long,University of Technology Sydney,tcss,1.0,0.16667,2021
Guodong Long,University of Technology Sydney,www,1.0,0.16667,2021
H. Vincent Poor,Princeton University,aaai,1.0,0.14286,2021
H. Vincent Poor,Princeton University,ccs,1.0,0.25,2018
H. Vincent Poor,Princeton University,icml,1.0,0.33333,2020
H. Vincent Poor,Princeton University,nips,1.0,0.25,2019
H. Vincent Poor,Princeton University,nips,2.0,0.45,2020
H. Vincent Poor,Princeton University,sigmetrics,1.0,0.2,2007
H. Vincent Poor,Princeton University,sigmetrics,1.0,0.25,2019
H. Vincent Poor,Princeton University,tcss,1.0,0.5,2014
H. Vincent Poor,Princeton University,usenixsec,1.0,0.33333,2018
Habibollah Danyali,Shiraz University of Technology,tcss,1.0,0.33333,2021
Haibin Zhu,Nipissing University,tcss,2.0,2.0,2020
Haibin Zhu,Nipissing University,tcss,1.0,0.16667,2021
Hakim Ghazzai,Qatar Mobility Innovations Center,tcss,1.0,0.25,2020
Hakim Ghazzai,Qatar Mobility Innovations Center,tcss,1.0,0.25,2021
Hans Rudolf Heinimann,ETH-Rat,tcss,1.0,0.33333,2020
Haohan Wang,Carnegie Mellon University,aaai,1.0,0.33333,2019
Haohan Wang,Carnegie Mellon University,cvpr,1.0,0.25,2020
Haohan Wang,Carnegie Mellon University,eccv,1.0,0.25,2020
Haohan Wang,Carnegie Mellon University,nips,1.0,0.25,2019
Haohan Wang,Carnegie Mellon University,recomb,1.0,0.2,2020
Haohan Wang,Carnegie Mellon University,tcss,1.0,0.2,2018
Hari Prabhat Gupta,IIT (BHU) Varanasi,tcss,1.0,0.33333,2021
Harshit Srivastava,University of South Florida,tcss,1.0,0.5,2020
Hasan Mahmud,Islamic University of Technology,tcss,1.0,0.33333,2020
Hassan Badir,Université Abdelmalek Essaadi,socnet,1.0,0.33333,2018
Heather Edelblute,West Chester University,socnet,1.0,0.25,2018
Hein de Vries,Maastricht University,socnet,1.0,0.2,2010
Heinz Schmitz,Trier University of Applied Sciences,tsc,1.0,0.5,2018
Hendry,Satya Wacana Christian University,tcss,1.0,0.5,2019
Hengwei Zhang,Zhengzhou University,tsc,1.0,0.5,2020
Hicham G. Elmongui,Alexandria University,sigmod,1.0,0.33333,2009
Hicham G. Elmongui,Alexandria University,tcss,1.0,0.33333,2017
Hicham G. Elmongui,Alexandria University,vldb,1.0,0.33333,2007
Hichem Besbes,University of Carthage,tcss,1.0,0.25,2021
Hongning Dai,Lingnan University,tcss,2.0,0.45833,2019
Hongyi Jiang,Johns Hopkins University,socnet,1.0,0.33333,2018
Horacio Saggion,Pompeu Fabra University,aaai,1.0,0.25,2016
Horacio Saggion,Pompeu Fabra University,acl,1.0,1.0,1999
Horacio Saggion,Pompeu Fabra University,acl,1.0,0.11111,2003
Horacio Saggion,Pompeu Fabra University,acl,1.0,0.33333,2015
Horacio Saggion,Pompeu Fabra University,emnlp,1.0,0.25,2016
Horacio Saggion,Pompeu Fabra University,emnlp,1.0,0.2,2018
Horacio Saggion,Pompeu Fabra University,ijcai,1.0,0.125,2003
Horacio Saggion,Pompeu Fabra University,ijcai,1.0,0.33333,2015
Horacio Saggion,Pompeu Fabra University,naacl,1.0,1.0,2013
Hossein Akbari,Shahid Rajaee Teacher Training University,socnet,1.0,1.0,2021
Hossein Rastgoftar,University of Michigan,tcss,1.0,0.5,2021
Huaiguang Jiang,National Renewable Energy Laboratory,tcss,1.0,0.076923,2021
Hugo Gonzalez Villasanti,Ohio State University,tcss,1.0,0.5,2020
Hugo Gonzalez Villasanti,Ohio State University,tcss,1.0,0.125,2021
Hui Li 0005,Xidian University,sigmod,1.0,0.2,2015
Hui Li 0005,Xidian University,tcss,1.0,0.2,2021
Hui Li 0005,Xidian University,vldb,1.0,0.2,2014
Huso Yi,National University of Singapore,socnet,1.0,0.16667,2008
Hywel T. P. Williams,University of Exeter,socnet,1.0,0.16667,2018
Ian D. Wood,Macquarie University,naacl,1.0,0.25,2019
Ian D. Wood,Macquarie University,naacl,1.0,0.33333,2021
Ian D. Wood,Macquarie University,tsc,1.0,0.33333,2020
Ineke Maas,Vrije Universiteit Amsterdam,socnet,1.0,0.33333,2014
Ineke Maas,Vrije Universiteit Amsterdam,socnet,1.0,0.25,2016
Ines Lindner,Vrije Universiteit Amsterdam,socnet,1.0,0.25,2012
Ines Lindner,Vrije Universiteit Amsterdam,socnet,1.0,0.33333,2019
Ioana van Deurzen,Tilburg University,socnet,1.0,0.25,2013
Ioanna Lykourentzou,Utrecht University,chiconf,1.0,0.16667,2020
Ioanna Lykourentzou,Utrecht University,chiconf,1.0,0.14286,2021
Ioanna Lykourentzou,Utrecht University,tsc,1.0,0.5,2018
Ion Georgiou,Fundação Getúlio Vargas,socnet,1.0,0.33333,2020
Irena Spasic,Cardiff University,tcss,1.0,0.14286,2018
Irina Shklovski,IT University of Copenhagen,chiconf,1.0,0.5,2005
Irina Shklovski,IT University of Copenhagen,chiconf,1.0,0.33333,2006
Irina Shklovski,IT University of Copenhagen,chiconf,1.0,0.33333,2008
Irina Shklovski,IT University of Copenhagen,chiconf,1.0,0.5,2011
Irina Shklovski,IT University of Copenhagen,chiconf,1.0,0.25,2014
Irina Shklovski,IT University of Copenhagen,chiconf,2.0,0.45,2017
Irina Shklovski,IT University of Copenhagen,chiconf,2.0,0.83333,2018
Irina Shklovski,IT University of Copenhagen,chiconf,1.0,0.2,2021
Irina Shklovski,IT University of Copenhagen,tsc,1.0,0.2,2019
Irina Shklovski,IT University of Copenhagen,ubicomp,1.0,0.25,2009
Isao Yagi,Kogakuin University,tcss,1.0,0.33333,2020
Isidro Maya Jariego,Universidad de Sevilla,socnet,1.0,0.5,2018
Isidro Maya Jariego,Universidad de Sevilla,socnet,1.0,1.0,2021
Issa Annamoradnejad,Sharif University of Technology,tcss,1.0,0.25,2019
Itisha Gupta,Kishan lal public college,tcss,1.0,0.5,2021
Iulia Cioroianu,University of Bath Bath Somerset GB,socnet,1.0,0.16667,2018
Ivan Lee,University of South Australia,sigcomm,1.0,0.058824,2019
Ivan Lee,University of South Australia,tcss,1.0,0.16667,2021
Jacob Hileman,Stockholm Resilience Centre,socnet,1.0,0.33333,2020
Jake Bowers,University of Illinois at Urbana-Champaign,socnet,1.0,0.16667,2018
Jakub Growiec,SGH Warsaw School of Economics,socnet,1.0,0.33333,2018
James A. Evans,University of Chicago,socnet,1.0,0.33333,2015
James A. Hendler,Rensselaer Polytechnic Institute,aaai,1.0,0.33333,1993
James A. Hendler,Rensselaer Polytechnic Institute,aaai,1.0,0.33333,1994
James A. Hendler,Rensselaer Polytechnic Institute,aaai,1.0,0.33333,1997
James A. Hendler,Rensselaer Polytechnic Institute,aaai,1.0,0.33333,1998
James A. Hendler,Rensselaer Polytechnic Institute,aaai,1.0,0.33333,1999
James A. Hendler,Rensselaer Polytechnic Institute,aaai,1.0,0.5,2000
James A. Hendler,Rensselaer Polytechnic Institute,aaai,1.0,0.16667,2014
James A. Hendler,Rensselaer Polytechnic Institute,aaai,1.0,0.33333,2019
James A. Hendler,Rensselaer Polytechnic Institute,icra,1.0,0.33333,1995
James A. Hendler,Rensselaer Polytechnic Institute,ijcai,1.0,0.5,1989
James A. Hendler,Rensselaer Polytechnic Institute,ijcai,1.0,0.2,1991
James A. Hendler,Rensselaer Polytechnic Institute,ijcai,1.0,0.33333,1993
James A. Hendler,Rensselaer Polytechnic Institute,ijcai,2.0,0.58333,1995
James A. Hendler,Rensselaer Polytechnic Institute,ijcai,1.0,0.33333,1997
James A. Hendler,Rensselaer Polytechnic Institute,nips,1.0,1.0,1988
James A. Hendler,Rensselaer Polytechnic Institute,sc,1.0,0.33333,1989
James A. Hendler,Rensselaer Polytechnic Institute,tcss,1.0,0.2,2017
James A. Hendler,Rensselaer Polytechnic Institute,tcss,1.0,0.2,2018
James A. Hendler,Rensselaer Polytechnic Institute,www,2.0,0.83333,2007
James A. Hendler,Rensselaer Polytechnic Institute,www,1.0,0.25,2010
James H. Fowler,University of California - San Diego,socnet,1.0,1.0,2006
James H. Fowler,University of California - San Diego,socnet,1.0,0.5,2008
James H. Fowler,University of California - San Diego,socnet,1.0,0.33333,2017
James H. Liu,Massey University,tcss,1.0,0.14286,2020
James Hollway,Graduate Institute of International and Development Studies,socnet,1.0,0.5,2016
James Hollway,Graduate Institute of International and Development Studies,socnet,1.0,0.2,2018
James Mac Hyman,Tulane University,socnet,1.0,0.25,2007
James Pustejovsky,Brandeis University,aaai,1.0,0.33333,2019
James Pustejovsky,Brandeis University,acl,1.0,0.5,1985
James Pustejovsky,Brandeis University,acl,2.0,2.0,1987
James Pustejovsky,Brandeis University,acl,1.0,0.2,2006
James Pustejovsky,Brandeis University,emnlp,1.0,0.25,2005
James Pustejovsky,Brandeis University,emnlp,1.0,0.5,2007
James Pustejovsky,Brandeis University,ijcai,1.0,0.5,1985
James Pustejovsky,Brandeis University,naacl,1.0,0.5,2003
James Pustejovsky,Brandeis University,socnet,1.0,0.5,2009
Janet M. Box-Steffensmeier,The Ohio State University,socnet,1.0,0.5,2014
Janet M. Box-Steffensmeier,The Ohio State University,socnet,1.0,0.25,2018
Janet M. Box-Steffensmeier,The Ohio State University,socnet,1.0,0.25,2019
Jason Owen-Smith,University of Michigan,socnet,1.0,0.33333,2015
Javier Borge-Holthoefer,Internet Interdisciplinary Institute,chiconf,1.0,0.33333,2015
Javier Borge-Holthoefer,Internet Interdisciplinary Institute,socnet,1.0,0.2,2014
Javier Borge-Holthoefer,Internet Interdisciplinary Institute,socnet,1.0,0.25,2018
Jean-Philippe Cointet,Sciences Po,socnet,1.0,0.5,2010
Jeff S. Shamma,University of Illinois at Urbana-Champaign,ec,1.0,0.33333,2013
Jeff S. Shamma,University of Illinois at Urbana-Champaign,icra,1.0,0.25,2018
Jeff S. Shamma,University of Illinois at Urbana-Champaign,iros,1.0,0.5,2011
Jeff S. Shamma,University of Illinois at Urbana-Champaign,soda,1.0,0.5,2014
Jeff S. Shamma,University of Illinois at Urbana-Champaign,tcss,1.0,0.25,2017
Jeffrey A. Hall,University of Kansas,socnet,1.0,0.25,2018
Jennifer B. Unger,University of Southern California,socnet,1.0,0.2,2013
Jennifer Golbeck,University of Maryland - College Park,aaai,1.0,0.5,2006
Jennifer Golbeck,University of Maryland - College Park,aaai,1.0,0.5,2007
Jennifer Golbeck,University of Maryland - College Park,aaai,1.0,0.5,2008
Jennifer Golbeck,University of Maryland - College Park,chiconf,1.0,0.5,2009
Jennifer Golbeck,University of Maryland - College Park,chiconf,1.0,0.25,2010
Jennifer Golbeck,University of Maryland - College Park,chiconf,1.0,0.25,2014
Jennifer Golbeck,University of Maryland - College Park,chiconf,1.0,0.2,2019
Jennifer Golbeck,University of Maryland - College Park,socnet,1.0,0.5,2014
Jennifer Golbeck,University of Maryland - College Park,www,1.0,0.2,2018
Jennifer Lawlor,University of Kansas,socnet,1.0,0.2,2019
Jens F. Binder,Nottingham Trent University,chiconf,1.0,0.33333,2009
Jens F. Binder,Nottingham Trent University,socnet,1.0,0.33333,2012
Jeremy Cohen,Imperial College London,tcss,1.0,0.2,2018
Jeremy E. Thompson,Air Force Institute of Technology,tcss,1.0,0.14286,2018
Jeremy Mennis,Temple University,socnet,1.0,0.5,2012
Jeroen Bruggeman,University of Amsterdam,socnet,1.0,0.33333,2016
Jesse Shore,Boston University,socnet,1.0,0.33333,2013
Jesse Shore,Boston University,socnet,1.0,0.5,2015
Jessica Vitak,University of Maryland - College Park,chiconf,1.0,0.25,2012
Jessica Vitak,University of Maryland - College Park,chiconf,1.0,0.5,2016
Jessica Vitak,University of Maryland - College Park,chiconf,1.0,0.25,2019
Jessica Vitak,University of Maryland - College Park,chiconf,1.0,0.33333,2020
Jessica Vitak,University of Maryland - College Park,socnet,1.0,0.2,2014
Jessica Vitak,University of Maryland - College Park,tsc,1.0,0.25,2020
Jia Wang,Northeastern University at Qinhuangdao,aaai,1.0,0.16667,2010
Jia Wang,Northeastern University at Qinhuangdao,aaai,1.0,0.125,2018
Jia Wang,Northeastern University at Qinhuangdao,aaai,1.0,0.2,2019
Jia Wang,Northeastern University at Qinhuangdao,acl,1.0,0.25,2010
Jia Wang,Northeastern University at Qinhuangdao,asplos,1.0,0.14286,2014
Jia Wang,Northeastern University at Qinhuangdao,cvpr,1.0,0.5,2020
Jia Wang,Northeastern University at Qinhuangdao,dac,1.0,0.5,2010
Jia Wang,Northeastern University at Qinhuangdao,dac,1.0,0.5,2013
Jia Wang,Northeastern University at Qinhuangdao,iccad,1.0,0.5,2010
Jia Wang,Northeastern University at Qinhuangdao,iccad,2.0,0.75,2011
Jia Wang,Northeastern University at Qinhuangdao,iccad,2.0,1.25,2012
Jia Wang,Northeastern University at Qinhuangdao,iccad,1.0,0.5,2015
Jia Wang,Northeastern University at Qinhuangdao,ijcai,1.0,0.2,2019
Jia Wang,Northeastern University at Qinhuangdao,imc,1.0,0.125,2018
Jia Wang,Northeastern University at Qinhuangdao,kdd,1.0,0.33333,2013
Jia Wang,Northeastern University at Qinhuangdao,micro,1.0,0.090909,2014
Jia Wang,Northeastern University at Qinhuangdao,mobicom,1.0,0.16667,2020
Jia Wang,Northeastern University at Qinhuangdao,ndss,1.0,0.33333,2007
Jia Wang,Northeastern University at Qinhuangdao,ndss,1.0,0.25,2008
Jia Wang,Northeastern University at Qinhuangdao,nsdi,1.0,0.25,2009
Jia Wang,Northeastern University at Qinhuangdao,sigcomm,1.0,0.25,2003
Jia Wang,Northeastern University at Qinhuangdao,sigcomm,1.0,0.2,2004
Jia Wang,Northeastern University at Qinhuangdao,sigcomm,1.0,0.2,2006
Jia Wang,Northeastern University at Qinhuangdao,sigmetrics,1.0,0.2,2006
Jia Wang,Northeastern University at Qinhuangdao,sigmetrics,1.0,0.25,2007
Jia Wang,Northeastern University at Qinhuangdao,soda,1.0,0.16667,2007
Jia Wang,Northeastern University at Qinhuangdao,tcss,1.0,0.25,2019
Jia Wang,Northeastern University at Qinhuangdao,usenixatc,1.0,0.16667,2002
Jia Wang,Northeastern University at Qinhuangdao,vldb,1.0,0.5,2012
Jia Wang,Northeastern University at Qinhuangdao,www,1.0,0.2,2003
Jiangtao Wang,Lancaster University,aaai,2.0,0.22222,2020
Jiangtao Wang,Lancaster University,aaai,1.0,0.16667,2021
Jiangtao Wang,Lancaster University,ijcai,1.0,0.16667,2019
Jiangtao Wang,Lancaster University,tcss,1.0,0.16667,2021
Jiangtao Wang,Lancaster University,ubicomp,1.0,0.125,2020
Jiangtao Wang,Lancaster University,ubicomp,1.0,0.14286,2021
Jiangtao Wang,Lancaster University,www,2.0,0.35,2021
Jianlong Zhou,University Of Technology Sydney,tcss,1.0,0.16667,2021
Jianlong Zhou,University Of Technology Sydney,vis,1.0,0.5,2009
Jianrong Tao,NetEase FUXI AI Lab,aaai,2.0,0.29167,2021
Jianrong Tao,NetEase FUXI AI Lab,kdd,1.0,0.16667,2018
Jianrong Tao,NetEase FUXI AI Lab,kdd,1.0,0.14286,2019
Jianrong Tao,NetEase FUXI AI Lab,kdd,1.0,0.125,2020
Jianrong Tao,NetEase FUXI AI Lab,tcss,1.0,0.14286,2021
Jianrong Tao,NetEase FUXI AI Lab,ubicomp,1.0,0.125,2016
Jianxi Luo,Singapore University of Technology and Design,tcss,1.0,0.11111,2019
Jianxin Li 0002,Beihang University,aaai,1.0,0.2,2016
Jianxin Li 0002,Beihang University,aaai,1.0,0.25,2017
Jianxin Li 0002,Beihang University,aaai,1.0,0.25,2018
Jianxin Li 0002,Beihang University,aaai,1.0,0.16667,2019
Jianxin Li 0002,Beihang University,aaai,1.0,0.16667,2020
Jianxin Li 0002,Beihang University,aaai,2.0,0.34286,2021
Jianxin Li 0002,Beihang University,ijcai,1.0,0.2,2016
Jianxin Li 0002,Beihang University,ijcai,2.0,0.45,2017
Jianxin Li 0002,Beihang University,ijcai,1.0,0.2,2018
Jianxin Li 0002,Beihang University,ijcai,2.0,0.28571,2019
Jianxin Li 0002,Beihang University,naacl,1.0,0.2,2021
Jianxin Li 0002,Beihang University,tcss,1.0,0.25,2021
Jianxin Li 0002,Beihang University,www,1.0,0.16667,2017
Jianxin Li 0002,Beihang University,www,1.0,0.125,2018
Jianxin Li 0002,Beihang University,www,2.0,0.30952,2021
Jiawei Chen,Fuzhou University,aaai,1.0,0.25,2020
Jiawei Chen,Fuzhou University,aaai,1.0,0.11111,2021
Jiawei Chen,Fuzhou University,cvpr,1.0,0.25,2018
Jiawei Chen,Fuzhou University,sigir,1.0,0.125,2021
Jiawei Chen,Fuzhou University,tcss,1.0,0.33333,2021
Jiawei Chen,Fuzhou University,www,1.0,0.14286,2021
Jichang Zhao,Beihang University,aaai,1.0,0.16667,2013
Jichang Zhao,Beihang University,socnet,1.0,0.33333,2018
Jiehan Zhou,University of Oulu,tcss,1.0,0.16667,2021
Jiejun Hu,Max Planck Institute for Human Development,tcss,1.0,0.25,2020
Jiguo Yu,Qilu University of Technology,tcss,1.0,0.16667,2020
Jinman Kim,The University of Sydney,cvpr,1.0,0.16667,2020
Jinman Kim,The University of Sydney,tcss,1.0,0.2,2021
Jinyu Cai,Fuzhou University,tcss,1.0,0.25,2019
Jiqiang Liu,Beijing Jiaotong University,tcss,1.0,0.125,2019
Jo Holliday,University of Oxford,socnet,1.0,0.25,2012
Joarder Kamruzzaman,Federation University Australia,iros,1.0,0.2,2015
Joarder Kamruzzaman,Federation University Australia,tcss,1.0,0.33333,2019
Johan H. Koskinen,University of Melbourne,socnet,2.0,0.64286,2012
Johan H. Koskinen,University of Melbourne,socnet,1.0,0.25,2013
Johan H. Koskinen,University of Melbourne,socnet,2.0,0.7,2016
Johan H. Koskinen,University of Melbourne,socnet,2.0,0.45,2018
Johan H. Koskinen,University of Melbourne,socnet,2.0,0.58333,2020
John C. S. Lui,Chinese University of Hong Kong,aaai,3.0,0.86667,2019
John C. S. Lui,Chinese University of Hong Kong,ccs,1.0,0.33333,2016
John C. S. Lui,Chinese University of Hong Kong,icde,1.0,0.33333,1995
John C. S. Lui,Chinese University of Hong Kong,icde,2.0,0.66667,1997
John C. S. Lui,Chinese University of Hong Kong,icde,1.0,0.2,2013
John C. S. Lui,Chinese University of Hong Kong,icde,2.0,0.36667,2015
John C. S. Lui,Chinese University of Hong Kong,icde,1.0,0.25,2016
John C. S. Lui,Chinese University of Hong Kong,icde,1.0,0.33333,2017
John C. S. Lui,Chinese University of Hong Kong,icde,2.0,0.34286,2019
John C. S. Lui,Chinese University of Hong Kong,icde,2.0,0.36667,2020
John C. S. Lui,Chinese University of Hong Kong,icde,3.0,0.91667,2021
John C. S. Lui,Chinese University of Hong Kong,icml,1.0,0.2,2014
John C. S. Lui,Chinese University of Hong Kong,icml,1.0,0.2,2021
John C. S. Lui,Chinese University of Hong Kong,ijcai,1.0,0.25,2018
John C. S. Lui,Chinese University of Hong Kong,kdd,1.0,0.5,2014
John C. S. Lui,Chinese University of Hong Kong,kdd,1.0,0.16667,2016
John C. S. Lui,Chinese University of Hong Kong,kdd,1.0,0.14286,2019
John C. S. Lui,Chinese University of Hong Kong,nips,1.0,0.25,2018
John C. S. Lui,Chinese University of Hong Kong,nips,2.0,0.53333,2020
John C. S. Lui,Chinese University of Hong Kong,sigcomm,1.0,0.2,2008
John C. S. Lui,Chinese University of Hong Kong,sigmetrics,1.0,0.5,1992
John C. S. Lui,Chinese University of Hong Kong,sigmetrics,1.0,0.33333,1995
John C. S. Lui,Chinese University of Hong Kong,sigmetrics,1.0,0.5,1997
John C. S. Lui,Chinese University of Hong Kong,sigmetrics,1.0,0.5,2000
John C. S. Lui,Chinese University of Hong Kong,sigmetrics,1.0,0.33333,2002
John C. S. Lui,Chinese University of Hong Kong,sigmetrics,1.0,0.25,2004
John C. S. Lui,Chinese University of Hong Kong,sigmetrics,1.0,0.33333,2006
John C. S. Lui,Chinese University of Hong Kong,sigmetrics,1.0,0.25,2010
John C. S. Lui,Chinese University of Hong Kong,sigmetrics,1.0,0.33333,2013
John C. S. Lui,Chinese University of Hong Kong,tcss,1.0,0.33333,2018
John C. S. Lui,Chinese University of Hong Kong,usenixatc,2.0,0.45,2017
John C. S. Lui,Chinese University of Hong Kong,usenixatc,1.0,0.2,2020
John C. S. Lui,Chinese University of Hong Kong,vldb,1.0,0.5,1990
John C. S. Lui,Chinese University of Hong Kong,vldb,1.0,0.16667,2015
John C. S. Lui,Chinese University of Hong Kong,vldb,2.0,0.375,2016
John C. S. Lui,Chinese University of Hong Kong,www,1.0,0.33333,2013
John C. S. Lui,Chinese University of Hong Kong,www,1.0,0.25,2020
